User full name,Event context,Component,Event name,Description,Origin,IP address,loop time,date
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt submitted,The user with id 's3' has submitted the attempt with id '1240620' for the quiz with course module id '1494821'.,web,172.17.42.175,17:48,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt summary viewed,The user with id 's3' has viewed the summary for the attempt with id '1240620' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.74,17:48,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240620' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.119,17:47,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240620' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.74,17:46,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240620' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.36,17:46,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240620' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.195,17:45,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240620' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.195,17:45,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1240620' belonging to the user with id 's3' for the quiz with course module id '1494821'.,web,172.17.42.74,17:45,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Quiz attempt started,The user with id 's3' has started the attempt with id '1240620' for the quiz with course module id '1494821'.,web,172.17.42.119,17:45,25/02/2021
s3,Quiz: Time Series Quiz,Quiz,Course module viewed,The user with id 's3' viewed the 'quiz' activity with course module id '1494821'.,web,172.17.42.195,17:45,25/02/2021
